date,expiry,year,execution,width,credit,payoff,pnl,maxloss
2024-11-18,2024-11-21,2024,0920_open,500,253.15000000000006,203.25,49.90000000000006,246.84999999999994
2024-11-19,2024-11-21,2024,0920_open,400,188.8,253.25,-64.44999999999999,211.2
2024-11-19,2024-11-21,2024,0920_open,500,196.8,253.25,-56.44999999999999,303.2
2024-11-21,2024-11-21,2024,0920_open,400,182.2,3.25,178.95,217.8
2024-11-21,2024-11-21,2024,0920_open,500,190.25,3.25,187.0,309.75
2024-11-22,2024-11-28,2024,0920_open,400,263.5,400.0,-136.5,136.5
2024-11-22,2024-11-28,2024,0920_open,500,293.54999999999995,500.0,-206.45000000000005,206.45000000000005
2024-11-25,2024-11-28,2024,0920_open,400,255.79999999999998,342.5499999999993,-86.74999999999929,144.20000000000002
2024-11-25,2024-11-28,2024,0920_open,500,281.34999999999997,342.5499999999993,-61.19999999999931,218.65000000000003
2024-11-26,2024-11-28,2024,0920_open,400,215.9,342.5499999999993,-126.64999999999927,184.1
2024-11-26,2024-11-28,2024,0920_open,500,230.99999999999997,342.5499999999993,-111.5499999999993,269.0
2024-11-27,2024-11-28,2024,0920_open,400,176.95,242.54999999999927,-65.59999999999928,223.05
2024-11-27,2024-11-28,2024,0920_open,500,184.4,242.54999999999927,-58.14999999999927,315.6
2024-11-28,2024-11-28,2024,0920_open,400,149.25,342.5499999999993,-193.29999999999927,250.75
2024-11-28,2024-11-28,2024,0920_open,500,152.45,342.5499999999993,-190.09999999999928,347.55
2024-11-29,2024-12-05,2024,0920_open,400,269.00000000000006,400.0,-130.99999999999994,130.99999999999994
2024-11-29,2024-12-05,2024,0920_open,500,300.95,500.0,-199.05,199.05
2024-12-02,2024-12-05,2024,0920_open,400,246.79999999999998,400.0,-153.20000000000002,153.20000000000002
2024-12-02,2024-12-05,2024,0920_open,500,271.2,500.0,-228.8,228.8
2024-12-03,2024-12-05,2024,0920_open,400,249.45,400.0,-150.55,150.55
2024-12-03,2024-12-05,2024,0920_open,500,272.65,401.5499999999993,-128.8999999999993,227.35000000000002
2024-12-04,2024-12-05,2024,0920_open,400,218.95000000000002,201.54999999999927,17.400000000000745,181.04999999999998
2024-12-04,2024-12-05,2024,0920_open,500,234.20000000000002,201.54999999999927,32.650000000000745,265.79999999999995
2024-12-05,2024-12-05,2024,0920_open,400,195.0,201.54999999999927,-6.549999999999272,205.0
2024-12-05,2024-12-05,2024,0920_open,500,206.1,201.54999999999927,4.550000000000722,293.9
2024-12-06,2024-12-12,2024,0920_open,400,297.0,160.5,136.5,103.0
2024-12-06,2024-12-12,2024,0920_open,500,340.95000000000005,160.5,180.45000000000005,159.04999999999995
2024-12-09,2024-12-12,2024,0920_open,400,256.90000000000003,160.5,96.40000000000003,143.09999999999997
2024-12-09,2024-12-12,2024,0920_open,500,286.2,160.5,125.69999999999999,213.8
2024-12-10,2024-12-12,2024,0920_open,400,224.25,60.5,163.75,175.75
2024-12-10,2024-12-12,2024,0920_open,500,243.55,60.5,183.05,256.45
2024-12-11,2024-12-12,2024,0920_open,400,175.24999999999997,60.5,114.74999999999997,224.75000000000003
2024-12-11,2024-12-12,2024,0920_open,500,183.6,60.5,123.1,316.4
2024-12-12,2024-12-12,2024,0920_open,400,73.45,110.5,-37.05,326.55
2024-12-12,2024-12-12,2024,0920_open,500,75.35000000000001,110.5,-35.14999999999999,424.65
2024-12-13,2024-12-19,2024,0920_open,400,262.34999999999997,400.0,-137.65000000000003,137.65000000000003
2024-12-13,2024-12-19,2024,0920_open,500,291.9,488.0499999999993,-196.1499999999993,208.10000000000002
2024-12-16,2024-12-19,2024,0920_open,400,236.14999999999998,400.0,-163.85000000000002,163.85000000000002
2024-12-16,2024-12-19,2024,0920_open,500,257.65,500.0,-242.35000000000002,242.35000000000002
2024-12-17,2024-12-19,2024,0920_open,400,251.15000000000003,400.0,-148.84999999999997,148.84999999999997
2024-12-17,2024-12-19,2024,0920_open,500,277.55,500.0,-222.45,222.45
2024-12-18,2024-12-19,2024,0920_open,400,195.95000000000002,388.0499999999993,-192.09999999999926,204.04999999999998
2024-12-18,2024-12-19,2024,0920_open,500,210.65,388.0499999999993,-177.39999999999927,289.35
2024-12-19,2024-12-19,2024,0920_open,400,151.25,61.95000000000073,89.29999999999927,248.75
2024-12-19,2024-12-19,2024,0920_open,500,157.45000000000002,61.95000000000073,95.49999999999929,342.54999999999995
2024-12-20,2024-12-26,2024,0920_open,400,274.29999999999995,189.70000000000073,84.59999999999923,125.70000000000005
2024-12-20,2024-12-26,2024,0920_open,500,309.1,189.70000000000073,119.3999999999993,190.89999999999998
2024-12-23,2024-12-26,2024,0920_open,400,221.65,10.299999999999272,211.35000000000073,178.35
2024-12-23,2024-12-26,2024,0920_open,500,239.5,10.299999999999272,229.20000000000073,260.5
2024-12-24,2024-12-26,2024,0920_open,400,143.45,10.299999999999272,133.15000000000072,256.55
2024-12-24,2024-12-26,2024,0920_open,500,149.39999999999998,10.299999999999272,139.1000000000007,350.6
2024-12-26,2024-12-26,2024,0920_open,400,117.85,89.70000000000073,28.149999999999267,282.15
2024-12-26,2024-12-26,2024,0920_open,500,121.6,89.70000000000073,31.899999999999267,378.4
2024-12-27,2025-01-02,2024,0920_open,400,265.5999999999999,367.9500000000007,-102.35000000000082,134.4000000000001
2024-12-27,2025-01-02,2024,0920_open,500,296.04999999999995,367.9500000000007,-71.90000000000077,203.95000000000005
2024-12-30,2025-01-02,2024,0920_open,400,219.99999999999997,367.9500000000007,-147.95000000000076,180.00000000000003
2024-12-30,2025-01-02,2024,0920_open,500,236.14999999999998,367.9500000000007,-131.80000000000075,263.85
2024-12-31,2025-01-02,2024,0920_open,400,217.5,400.0,-182.5,182.5
2024-12-31,2025-01-02,2024,0920_open,500,232.29999999999995,500.0,-267.70000000000005,267.70000000000005
2025-01-01,2025-01-02,2025,0920_open,400,206.85000000000002,400.0,-193.14999999999998,193.14999999999998
2025-01-01,2025-01-02,2025,0920_open,500,220.15,500.0,-279.85,279.85
2025-01-02,2025-01-02,2025,0920_open,400,215.75,367.9500000000007,-152.20000000000073,184.25
2025-01-02,2025-01-02,2025,0920_open,500,226.4,367.9500000000007,-141.55000000000072,273.6
2025-01-03,2025-01-09,2025,0920_open,400,265.85,400.0,-134.14999999999998,134.14999999999998
2025-01-03,2025-01-09,2025,0920_open,500,297.05,500.0,-202.95,202.95
2025-01-06,2025-01-09,2025,0920_open,400,239.85000000000002,400.0,-160.14999999999998,160.14999999999998
2025-01-06,2025-01-09,2025,0920_open,500,260.65000000000003,492.7999999999993,-232.14999999999924,239.34999999999997
2025-01-07,2025-01-09,2025,0920_open,400,247.25000000000006,192.79999999999927,54.450000000000784,152.74999999999994
2025-01-07,2025-01-09,2025,0920_open,500,273.6,192.79999999999927,80.80000000000075,226.39999999999998
2025-01-08,2025-01-09,2025,0920_open,400,185.4,142.79999999999927,42.60000000000073,214.6
2025-01-08,2025-01-09,2025,0920_open,500,194.55,142.79999999999927,51.75000000000074,305.45
2025-01-09,2025-01-09,2025,0920_open,400,97.25,42.79999999999927,54.45000000000073,302.75
2025-01-09,2025-01-09,2025,0920_open,500,99.85,42.79999999999927,57.05000000000072,400.15
2025-01-10,2025-01-16,2025,0920_open,400,259.5,199.20000000000073,60.29999999999927,140.5
2025-01-10,2025-01-16,2025,0920_open,500,287.6,199.20000000000073,88.3999999999993,212.39999999999998
2025-01-13,2025-01-16,2025,0920_open,400,250.15,100.79999999999927,149.35000000000073,149.85
2025-01-13,2025-01-16,2025,0920_open,500,275.5,100.79999999999927,174.70000000000073,224.5
2025-01-14,2025-01-16,2025,0920_open,400,190.7,150.79999999999927,39.900000000000716,209.3
2025-01-14,2025-01-16,2025,0920_open,500,202.2,150.79999999999927,51.400000000000716,297.8
2025-01-15,2025-01-16,2025,0920_open,400,147.45000000000002,100.79999999999927,46.650000000000745,252.54999999999998
2025-01-15,2025-01-16,2025,0920_open,500,153.25,100.79999999999927,52.45000000000073,346.75
2025-01-16,2025-01-16,2025,0920_open,400,80.9,0.7999999999992724,80.10000000000073,319.1
2025-01-16,2025-01-16,2025,0920_open,500,82.05,0.7999999999992724,81.25000000000072,417.95
2025-01-17,2025-01-23,2025,0920_open,400,264.25,16.299999999999272,247.95000000000073,135.75
2025-01-17,2025-01-23,2025,0920_open,500,294.65000000000003,16.299999999999272,278.35000000000076,205.34999999999997
2025-01-20,2025-01-23,2025,0920_open,400,259.9,33.70000000000073,226.19999999999925,140.10000000000002
2025-01-20,2025-01-23,2025,0920_open,500,287.70000000000005,33.70000000000073,253.99999999999932,212.29999999999995
2025-01-21,2025-01-23,2025,0920_open,400,218.29999999999998,183.70000000000073,34.599999999999255,181.70000000000002
2025-01-21,2025-01-23,2025,0920_open,500,232.94999999999996,183.70000000000073,49.24999999999923,267.05000000000007
2025-01-22,2025-01-23,2025,0920_open,400,196.05,116.29999999999927,79.75000000000074,203.95
2025-01-22,2025-01-23,2025,0920_open,500,209.25,116.29999999999927,92.95000000000073,290.75
2025-01-23,2025-01-23,2025,0920_open,400,91.25,116.29999999999927,-25.049999999999272,308.75
2025-01-23,2025-01-23,2025,0920_open,500,93.5,116.29999999999927,-22.799999999999272,406.5
2025-01-24,2025-01-30,2025,0920_open,400,275.0,2.0499999999992724,272.9500000000007,125.0
2025-01-24,2025-01-30,2025,0920_open,500,308.55,2.0499999999992724,306.50000000000074,191.45
2025-01-27,2025-01-30,2025,0920_open,400,259.15,347.9500000000007,-88.80000000000075,140.85000000000002
2025-01-27,2025-01-30,2025,0920_open,500,288.35,347.9500000000007,-59.600000000000705,211.64999999999998
2025-01-28,2025-01-30,2025,0920_open,400,234.99999999999994,347.9500000000007,-112.95000000000078,165.00000000000006
2025-01-28,2025-01-30,2025,0920_open,500,256.8,347.9500000000007,-91.15000000000072,243.2
2025-01-29,2025-01-30,2025,0920_open,400,228.75,247.95000000000073,-19.200000000000728,171.25
2025-01-29,2025-01-30,2025,0920_open,500,245.15000000000003,247.95000000000073,-2.8000000000006935,254.84999999999997
2025-01-30,2025-01-30,2025,0920_open,400,229.74999999999997,147.95000000000073,81.79999999999924,170.25000000000003
2025-01-30,2025-01-30,2025,0920_open,500,245.59999999999997,147.95000000000073,97.64999999999924,254.40000000000003
2025-01-31,2025-02-06,2025,0920_open,400,323.34999999999997,328.0499999999993,-4.6999999999993065,76.65000000000003
2025-01-31,2025-02-06,2025,0920_open,500,380.59999999999997,328.0499999999993,52.55000000000069,119.40000000000003
2025-02-01,2025-02-06,2025,0920_open,400,281.65,128.04999999999927,153.6000000000007,118.35000000000002
2025-02-01,2025-02-06,2025,0920_open,500,321.45000000000005,128.04999999999927,193.40000000000077,178.54999999999995
2025-02-03,2025-02-06,2025,0920_open,400,232.14999999999998,378.0499999999993,-145.8999999999993,167.85000000000002
2025-02-03,2025-02-06,2025,0920_open,500,251.95,378.0499999999993,-126.09999999999928,248.05
2025-02-04,2025-02-06,2025,0920_open,400,169.24999999999997,128.04999999999927,41.2000000000007,230.75000000000003
2025-02-04,2025-02-06,2025,0920_open,500,178.1,128.04999999999927,50.05000000000072,321.9
2025-02-05,2025-02-06,2025,0920_open,400,160.9,121.95000000000073,38.94999999999928,239.1
2025-02-05,2025-02-06,2025,0920_open,500,166.75000000000003,121.95000000000073,44.7999999999993,333.25
2025-02-06,2025-02-06,2025,0920_open,400,113.39999999999999,71.95000000000073,41.449999999999264,286.6
2025-02-06,2025-02-06,2025,0920_open,500,115.45,71.95000000000073,43.499999999999275,384.55
2025-02-07,2025-02-13,2025,0920_open,400,276.55,400.0,-123.44999999999999,123.44999999999999
2025-02-07,2025-02-13,2025,0920_open,500,311.34999999999997,500.0,-188.65000000000003,188.65000000000003
2025-02-10,2025-02-13,2025,0920_open,400,243.39999999999995,400.0,-156.60000000000005,156.60000000000005
2025-02-10,2025-02-13,2025,0920_open,500,266.54999999999995,430.59999999999854,-164.0499999999986,233.45000000000005
2025-02-11,2025-02-13,2025,0920_open,400,236.0,330.59999999999854,-94.59999999999854,164.0
2025-02-11,2025-02-13,2025,0920_open,500,257.4,330.59999999999854,-73.19999999999857,242.60000000000002
2025-02-12,2025-02-13,2025,0920_open,400,185.3,30.599999999998545,154.70000000000147,214.7
2025-02-12,2025-02-13,2025,0920_open,500,194.05,30.599999999998545,163.45000000000147,305.95
2025-02-13,2025-02-13,2025,0920_open,400,143.15,80.59999999999854,62.55000000000146,256.85
2025-02-13,2025-02-13,2025,0920_open,500,147.60000000000002,80.59999999999854,67.00000000000148,352.4
2025-02-14,2025-02-20,2025,0920_open,400,261.65,193.75,67.89999999999998,138.35000000000002
2025-02-14,2025-02-20,2025,0920_open,500,290.7,193.75,96.94999999999999,209.3
2025-02-17,2025-02-20,2025,0920_open,400,257.45,106.25,151.2,142.55
2025-02-17,2025-02-20,2025,0920_open,500,284.9,106.25,178.64999999999998,215.10000000000002
2025-02-18,2025-02-20,2025,0920_open,400,248.79999999999998,6.25,242.54999999999998,151.20000000000002
2025-02-18,2025-02-20,2025,0920_open,500,273.55,6.25,267.3,226.45
2025-02-19,2025-02-20,2025,0920_open,400,202.65,56.25,146.4,197.35
2025-02-19,2025-02-20,2025,0920_open,500,213.3,56.25,157.05,286.7
2025-02-20,2025-02-20,2025,0920_open,400,140.55,56.25,84.30000000000001,259.45
2025-02-20,2025-02-20,2025,0920_open,500,143.49999999999997,56.25,87.24999999999997,356.5
2025-02-21,2025-02-27,2025,0920_open,400,253.75000000000003,389.15000000000146,-135.40000000000143,146.24999999999997
2025-02-21,2025-02-27,2025,0920_open,500,279.35,389.15000000000146,-109.80000000000143,220.64999999999998
2025-02-24,2025-02-27,2025,0920_open,400,227.85000000000002,139.15000000000146,88.69999999999857,172.14999999999998
2025-02-24,2025-02-27,2025,0920_open,500,244.70000000000005,139.15000000000146,105.54999999999859,255.29999999999995
2025-02-25,2025-02-27,2025,0920_open,400,169.7,39.150000000001455,130.54999999999853,230.3
2025-02-25,2025-02-27,2025,0920_open,500,175.39999999999998,39.150000000001455,136.24999999999852,324.6
2025-02-27,2025-02-27,2025,0920_open,400,61.349999999999994,89.15000000000146,-27.80000000000146,338.65
2025-02-27,2025-02-27,2025,0920_open,500,62.099999999999994,89.15000000000146,-27.05000000000146,437.9
2025-02-28,2025-03-06,2025,0920_open,400,248.95,229.20000000000073,19.74999999999926,151.05
2025-02-28,2025-03-06,2025,0920_open,500,271.79999999999995,229.20000000000073,42.59999999999923,228.20000000000005
2025-03-03,2025-03-06,2025,0920_open,400,220.39999999999998,279.2000000000007,-58.80000000000075,179.60000000000002
2025-03-03,2025-03-06,2025,0920_open,500,235.39999999999998,279.2000000000007,-43.80000000000075,264.6
2025-03-04,2025-03-06,2025,0920_open,400,180.4,400.0,-219.6,219.6
2025-03-04,2025-03-06,2025,0920_open,500,188.5,500.0,-311.5,311.5
2025-03-05,2025-03-06,2025,0920_open,400,154.05,379.2000000000007,-225.15000000000072,245.95
2025-03-05,2025-03-06,2025,0920_open,500,158.85,379.2000000000007,-220.35000000000073,341.15
2025-03-06,2025-03-06,2025,0920_open,400,94.35000000000001,79.20000000000073,15.149999999999281,305.65
2025-03-06,2025-03-06,2025,0920_open,500,95.50000000000001,79.20000000000073,16.299999999999287,404.5
2025-03-07,2025-03-13,2025,0920_open,400,248.7,166.70000000000073,81.99999999999926,151.3
2025-03-07,2025-03-13,2025,0920_open,500,273.6,166.70000000000073,106.8999999999993,226.39999999999998
2025-03-10,2025-03-13,2025,0920_open,400,226.5,216.70000000000073,9.799999999999272,173.5
2025-03-10,2025-03-13,2025,0920_open,500,244.0,216.70000000000073,27.299999999999272,256.0
2025-03-11,2025-03-13,2025,0920_open,400,206.20000000000002,33.29999999999927,172.90000000000074,193.79999999999998
2025-03-11,2025-03-13,2025,0920_open,500,218.25,33.29999999999927,184.95000000000073,281.75
2025-03-12,2025-03-13,2025,0920_open,400,176.1,166.70000000000073,9.399999999999267,223.9
2025-03-12,2025-03-13,2025,0920_open,500,181.1,166.70000000000073,14.399999999999267,318.9
2025-03-13,2025-03-13,2025,0920_open,400,92.89999999999999,116.70000000000073,-23.800000000000736,307.1
2025-03-13,2025-03-13,2025,0920_open,500,93.89999999999999,116.70000000000073,-22.800000000000736,406.1
2025-03-17,2025-03-20,2025,0920_open,400,218.55,400.0,-181.45,181.45
2025-03-17,2025-03-20,2025,0920_open,500,232.20000000000002,500.0,-267.79999999999995,267.79999999999995
2025-03-18,2025-03-20,2025,0920_open,400,203.09999999999997,400.0,-196.90000000000003,196.90000000000003
2025-03-18,2025-03-20,2025,0920_open,500,213.1,500.0,-286.9,286.9
2025-03-19,2025-03-20,2025,0920_open,400,176.9,265.7000000000007,-88.80000000000072,223.1
2025-03-19,2025-03-20,2025,0920_open,500,182.15,265.7000000000007,-83.55000000000072,317.85
2025-03-20,2025-03-20,2025,0920_open,400,98.39999999999999,165.70000000000073,-67.30000000000074,301.6
2025-03-20,2025-03-20,2025,0920_open,500,100.1,165.70000000000073,-65.60000000000073,399.9
2025-03-21,2025-03-27,2025,0920_open,400,226.25000000000003,400.0,-173.74999999999997,173.74999999999997
2025-03-21,2025-03-27,2025,0920_open,500,242.80000000000004,401.0499999999993,-158.24999999999923,257.19999999999993
2025-03-24,2025-03-27,2025,0920_open,400,208.8,101.04999999999927,107.75000000000074,191.2
2025-03-24,2025-03-27,2025,0920_open,500,221.8,101.04999999999927,120.75000000000074,278.2
2025-03-25,2025-03-27,2025,0920_open,400,231.60000000000005,148.95000000000073,82.64999999999932,168.39999999999995
2025-03-25,2025-03-27,2025,0920_open,500,252.3,148.95000000000073,103.34999999999928,247.7
2025-03-26,2025-03-27,2025,0920_open,400,174.75,98.95000000000073,75.79999999999927,225.25
2025-03-26,2025-03-27,2025,0920_open,500,182.95,98.95000000000073,83.99999999999926,317.05
2025-03-27,2025-03-27,2025,0920_open,400,129.70000000000002,101.04999999999927,28.650000000000745,270.29999999999995
2025-03-27,2025-03-27,2025,0920_open,500,132.85000000000002,101.04999999999927,31.80000000000075,367.15
2025-03-28,2025-04-03,2025,0920_open,400,241.35000000000002,358.40000000000146,-117.05000000000143,158.64999999999998
2025-03-28,2025-04-03,2025,0920_open,500,264.8,358.40000000000146,-93.60000000000144,235.2
2025-04-01,2025-04-03,2025,0920_open,400,183.9,158.40000000000146,25.49999999999855,216.1
2025-04-01,2025-04-03,2025,0920_open,500,193.54999999999998,158.40000000000146,35.14999999999853,306.45000000000005
2025-04-02,2025-04-03,2025,0920_open,400,179.64999999999998,41.599999999998545,138.05000000000143,220.35000000000002
2025-04-02,2025-04-03,2025,0920_open,500,187.9,41.599999999998545,146.30000000000146,312.1
2025-04-03,2025-04-03,2025,0920_open,400,107.15,41.599999999998545,65.55000000000146,292.85
2025-04-03,2025-04-03,2025,0920_open,500,109.69999999999999,41.599999999998545,68.10000000000144,390.3
2025-04-04,2025-04-09,2025,0920_open,400,245.05,400.0,-154.95,154.95
2025-04-04,2025-04-09,2025,0920_open,500,268.59999999999997,500.0,-231.40000000000003,231.40000000000003
2025-04-07,2025-04-09,2025,0920_open,400,174.29999999999998,400.0,-225.70000000000002,225.70000000000002
2025-04-07,2025-04-09,2025,0920_open,500,230.19999999999996,500.0,-269.80000000000007,269.80000000000007
2025-04-08,2025-04-09,2025,0920_open,400,241.2,129.59999999999854,111.60000000000144,158.8
2025-04-08,2025-04-09,2025,0920_open,500,264.25,129.59999999999854,134.65000000000146,235.75
2025-04-09,2025-04-09,2025,0920_open,400,218.25000000000003,20.400000000001455,197.84999999999857,181.74999999999997
2025-04-09,2025-04-09,2025,0920_open,500,234.25000000000003,20.400000000001455,213.84999999999857,265.75
2025-04-11,2025-04-17,2025,0920_open,400,284.15,400.0,-115.85000000000002,115.85000000000002
2025-04-11,2025-04-17,2025,0920_open,500,325.25,500.0,-174.75,174.75
2025-04-15,2025-04-17,2025,0920_open,400,226.35000000000002,400.0,-173.64999999999998,173.64999999999998
2025-04-15,2025-04-17,2025,0920_open,500,245.5,500.0,-254.5,254.5
2025-04-16,2025-04-17,2025,0920_open,400,122.85,400.0,-277.15,277.15
2025-04-16,2025-04-17,2025,0920_open,500,126.1,500.0,-373.9,373.9
2025-04-17,2025-04-17,2025,0920_open,400,91.4,400.0,-308.6,308.6
2025-04-17,2025-04-17,2025,0920_open,500,93.0,487.75,-394.75,407.0
2025-04-21,2025-04-24,2025,0920_open,400,243.54999999999995,295.0499999999993,-51.49999999999932,156.45000000000005
2025-04-21,2025-04-24,2025,0920_open,500,268.04999999999995,295.0499999999993,-26.999999999999318,231.95000000000005
2025-04-22,2025-04-24,2025,0920_open,400,188.4,145.04999999999927,43.35000000000073,211.6
2025-04-22,2025-04-24,2025,0920_open,500,200.65,145.04999999999927,55.60000000000073,299.35
2025-04-23,2025-04-24,2025,0920_open,400,154.05,54.95000000000073,99.09999999999928,245.95
2025-04-23,2025-04-24,2025,0920_open,500,160.00000000000003,54.95000000000073,105.0499999999993,340.0
2025-04-24,2025-04-24,2025,0920_open,400,77.9,4.950000000000728,72.94999999999928,322.1
2025-04-24,2025-04-24,2025,0920_open,500,79.15,4.950000000000728,74.19999999999928,420.85
2025-04-25,2025-04-30,2025,0920_open,400,256.15000000000003,106.54999999999927,149.60000000000076,143.84999999999997
2025-04-25,2025-04-30,2025,0920_open,500,284.75,106.54999999999927,178.20000000000073,215.25
2025-04-28,2025-04-30,2025,0920_open,400,208.64999999999998,93.45000000000073,115.19999999999925,191.35000000000002
2025-04-28,2025-04-30,2025,0920_open,500,225.29999999999998,93.45000000000073,131.84999999999926,274.70000000000005
2025-04-29,2025-04-30,2025,0920_open,400,145.2,206.54999999999927,-61.349999999999284,254.8
2025-04-29,2025-04-30,2025,0920_open,500,150.35,206.54999999999927,-56.19999999999928,349.65
2025-04-30,2025-04-30,2025,0920_open,400,70.14999999999999,56.54999999999927,13.600000000000719,329.85
2025-04-30,2025-04-30,2025,0920_open,500,71.24999999999999,56.54999999999927,14.700000000000713,428.75
2025-05-02,2025-05-08,2025,0920_open,400,268.05,245.90000000000146,22.149999999998556,131.95
2025-05-02,2025-05-08,2025,0920_open,500,302.55,245.90000000000146,56.649999999998556,197.45
2025-05-05,2025-05-08,2025,0920_open,400,210.59999999999997,295.90000000000146,-85.30000000000149,189.40000000000003
2025-05-05,2025-05-08,2025,0920_open,500,227.44999999999996,295.90000000000146,-68.4500000000015,272.55000000000007
2025-05-06,2025-05-08,2025,0920_open,400,159.1,295.90000000000146,-136.80000000000146,240.9
2025-05-06,2025-05-08,2025,0920_open,500,166.89999999999998,295.90000000000146,-129.00000000000148,333.1
2025-05-07,2025-05-08,2025,0920_open,400,147.95,195.90000000000146,-47.95000000000147,252.05
2025-05-07,2025-05-08,2025,0920_open,500,155.6,195.90000000000146,-40.30000000000146,344.4
2025-05-08,2025-05-08,2025,0920_open,400,65.65,245.90000000000146,-180.25000000000145,334.35
2025-05-08,2025-05-08,2025,0920_open,500,66.64999999999999,245.90000000000146,-179.25000000000148,433.35
2025-05-09,2025-05-15,2025,0920_open,400,279.55000000000007,400.0,-120.44999999999993,120.44999999999993
2025-05-09,2025-05-15,2025,0920_open,500,317.55,500.0,-182.45,182.45
2025-05-12,2025-05-15,2025,0920_open,400,223.2,400.0,-176.8,176.8
2025-05-12,2025-05-15,2025,0920_open,500,241.49999999999997,485.2999999999993,-243.7999999999993,258.5
2025-05-13,2025-05-15,2025,0920_open,400,266.95,185.29999999999927,81.65000000000072,133.05
2025-05-13,2025-05-15,2025,0920_open,500,302.2,185.29999999999927,116.90000000000072,197.8
2025-05-14,2025-05-15,2025,0920_open,400,210.10000000000002,385.2999999999993,-175.19999999999925,189.89999999999998
2025-05-14,2025-05-15,2025,0920_open,500,224.45000000000002,385.2999999999993,-160.84999999999926,275.54999999999995
2025-05-15,2025-05-15,2025,0920_open,400,141.79999999999998,400.0,-258.20000000000005,258.20000000000005
2025-05-15,2025-05-15,2025,0920_open,500,145.64999999999998,435.2999999999993,-289.6499999999993,354.35
2025-05-16,2025-05-22,2025,0920_open,400,265.25,363.0,-97.75,134.75
2025-05-16,2025-05-22,2025,0920_open,500,297.5,363.0,-65.5,202.5
2025-05-19,2025-05-22,2025,0920_open,400,256.0,400.0,-144.0,144.0
2025-05-19,2025-05-22,2025,0920_open,500,283.84999999999997,413.0,-129.15000000000003,216.15000000000003
2025-05-20,2025-05-22,2025,0920_open,400,216.00000000000003,363.0,-146.99999999999997,183.99999999999997
2025-05-20,2025-05-22,2025,0920_open,500,232.85000000000002,363.0,-130.14999999999998,267.15
2025-05-21,2025-05-22,2025,0920_open,400,193.15,63.0,130.15,206.85
2025-05-21,2025-05-22,2025,0920_open,500,205.54999999999998,63.0,142.54999999999998,294.45000000000005
2025-05-22,2025-05-22,2025,0920_open,400,188.5,13.0,175.5,211.5
2025-05-22,2025-05-22,2025,0920_open,500,198.85,13.0,185.85,301.15
2025-05-23,2025-05-29,2025,0920_open,400,267.04999999999995,230.84999999999854,36.20000000000141,132.95000000000005
2025-05-23,2025-05-29,2025,0920_open,500,299.4,230.84999999999854,68.55000000000143,200.60000000000002
2025-05-26,2025-05-29,2025,0920_open,400,278.5,119.15000000000146,159.34999999999854,121.5
2025-05-26,2025-05-29,2025,0920_open,500,315.4,119.15000000000146,196.24999999999852,184.60000000000002
2025-05-27,2025-05-29,2025,0920_open,400,288.15000000000003,19.150000000001455,268.9999999999986,111.84999999999997
